movie_ID,director,top_actors
447277,Rob Marshall,"Halle Bailey, Jonah Hauer-King, Melissa McCarthy"
11362,Kevin Reynolds,"Jim Caviezel, Guy Pearce, Richard Harris"
453395,Sam Raimi,"Benedict Cumberbatch, Xochitl Gomez, Elizabeth Olsen"
337404,Craig Gillespie,"Emma Stone, Emma Thompson, Joel Fry"
1158915,Sean Wang,"Izaac Wang, Joan Chen, Shirley Chen"
1320786,Damien Leone,"David Howard Thornton, Lauren LaVera"
175168,Naoyuki Tomomatsu,"Alice Ozawa, Asami, Yui Aikawa"
257211,Nancy Meyers,"Robert De Niro, Anne Hathaway, Rene Russo"
862,John Lasseter,"Tom Hanks, Tim Allen, Don Rickles"
131631,Francis Lawrence,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth"
138843,James Wan,"Patrick Wilson, Vera Farmiga, Lili Taylor"
1111873,Tyler Gillett,"Melissa Barrera, Dan Stevens, Alisha Weir"
1190868,Jordan Downey,"Brian Baker, Trevor Dow, Gerry Eng"
11430,Bradley Raymond,"Nathan Lane, Ernie Sabella, Julie Kavner"
438148,Kyle Balda,"Steve Carell, Pierre Coffin, Alan Arkin"
11395,John Pasquin,"Tim Allen, Judge Reinhold, Wendy Crewson"
508442,Pete Docter,"Jamie Foxx, Tina Fey, Graham Norton"
339846,Seth Gordon,"Dwayne Johnson, Zac Efron, Priyanka Chopra Jonas"
336843,Wes Ball,"Dylan O'Brien, Kaya Scodelario, Thomas Brodie-Sangster"
38757,Byron Howard,"Mandy Moore, Zachary Levi, Donna Murphy"
934433,Matt Bettinelli-Olpin,"Melissa Barrera, Jenna Ortega, Jasmin Savoy Brown"
937278,Marc Forster,"Tom Hanks, Mariana Treviño, Cameron Britton"
1252428,Xiang Qiuliang,"Nita Xia, Terence Yin Chi-Wai, Wang Xingchen"
2062,Brad Bird,"Patton Oswalt, Ian Holm, Lou Romano"
184345,Michael Tiddes,"Marlon Wayans, Jaime Pressly, Essence Atkins"
901060,John Gulager,"Danny Trejo, Efren Ramirez, Maria Canals-Barrera"
1262983,David Moreau,"Lucille Guillaume, Laurie Pavy, Milton Riche"
1362961,Fernando Urdapilleta,"Silvia Navarro, Michelle Rodríguez, Mauricio Islas"
254470,Elizabeth Banks,"Anna Kendrick, Brittany Snow, Hailee Steinfeld"
934632,Zack Snyder,"Sofia Boutella, Michiel Huisman, Ed Skrein"
926393,Antoine Fuqua,"Denzel Washington, Dakota Fanning, Eugenio Mastrandrea"
1148172,Shashanka Chaturvedi,"Kriti Sanon, Kajol, Shaheer Sheikh"
1037113,Adam Rehmeier,"Conor Sherry, Gabriel LaBelle, Mika Abdalla"
557,Sam Raimi,"Tobey Maguire, Willem Dafoe, Kirsten Dunst"
252,Mel Stuart,"Gene Wilder, Peter Ostrum, Jack Albertson"
116149,Paul King,"Ben Whishaw, Hugh Bonneville, Sally Hawkins"
10625,Mark Waters,"Lindsay Lohan, Rachel McAdams, Lizzy Caplan"
359410,Doug Liman,"Jake Gyllenhaal, Billy Magnussen, Daniela Melchior"
539972,J.C. Chandor,"Aaron Taylor-Johnson, Ariana DeBose, Fred Hechinger"
566525,Destin Daniel Cretton,"Simu Liu, Tony Leung Chiu-Wai, Awkwafina"
341174,James Foley,"Dakota Johnson, Jamie Dornan, Eric Johnson"
1262299,Patricio Dondo,"Ricardo Castro, Miguel Angel Marchessi, Héctor Hugo Larriera"
1145291,Hideo Nakata,"Kanna Hashimoto, Daiki Shigeoka, Mayu Hotta"
615656,Ben Wheatley,"Jason Statham, Wu Jing, Shuya Sophia Cai"
1186532,Alex Kendrick,"Aspen Kennedy Wilson, Priscilla C. Shirer, Cameron Arnett"
333339,Steven Spielberg,"Tye Sheridan, Olivia Cooke, Ben Mendelsohn"
1156212,Maurício Eça,"Giovanna Grigio, Silvero Pereira, Bruno Garcia"
11351,Victor Salva,"Ray Wise, Jonathan Breck, Nicki Aycox"
893723,Cal Brunker,"Mckenna Grace, Christian Convery, Taraji P. Henson"
809,Conrad Vernon,"Mike Myers, Eddie Murphy, Cameron Diaz"
159824,Genndy Tartakovsky,"Adam Sandler, Andy Samberg, Selena Gomez"
1155089,Jeff Wamester,"Matt Bomer, Jensen Ackles, Darren Criss"
257088,Ericson Core,"Edgar Ramírez, Luke Bracey, Teresa Palmer"
158015,James DeMonaco,"Ethan Hawke, Lena Headey, Max Burkholder"
121,Peter Jackson,"Elijah Wood, Ian McKellen, Viggo Mortensen"
11688,Mark Dindal,"David Spade, John Goodman, Eartha Kitt"
1771,Joe Johnston,"Chris Evans, Hayley Atwell, Sebastian Stan"
520763,John Krasinski,"Emily Blunt, John Krasinski, Millicent Simmonds"
228150,David Ayer,"Brad Pitt, Shia LaBeouf, Logan Lerman"
315635,Jon Watts,"Tom Holland, Michael Keaton, Robert Downey Jr."
505642,Ryan Coogler,"Letitia Wright, Tenoch Huerta Mejía, Lupita Nyong'o"
1134433,Taweewat Wantha,"Nadech Kugimiya, Kajbhunditt Jaidee, Peerakrit Phacharaboonyakiat"
1311550,Bolanle Austen-Peters,"Femi Branch, Mike Afolarin, Funke Akindele"
16871,Sam Raimi,"Alison Lohman, Justin Long, Lorna Raver"
646683,Joshua John Miller,"Russell Crowe, Ryan Simpkins, Sam Worthington"
36239,Lucifer Valentine,"Ameara Lavey, Cinderella Valentine, Pam McCartney"
1091181,François Uzan,"Franck Dubosc, Jean Reno, Suzanne Clément"
337339,F. Gary Gray,"Vin Diesel, Jason Statham, Dwayne Johnson"
508943,Enrico Casarosa,"Jacob Tremblay, Jack Dylan Grazer, Emma Berman"
256274,John Erick Dowdle,"Perdita Weeks, Ben Feldman, Edwin Hodge"
4248,Keenen Ivory Wayans,"Anna Faris, Regina Hall, Shawn Wayans"
35019,Susanna White,"Emma Thompson, Asa Butterfield, Ralph Fiennes"
15512,Rob Letterman,"Reese Witherspoon, Seth Rogen, Hugh Laurie"
8681,Pierre Morel,"Liam Neeson, Maggie Grace, Famke Janssen"
18239,Chris Weitz,"Kristen Stewart, Robert Pattinson, Taylor Lautner"
1242526,Joshua Weigel,"Demetrius Grosse, Nika King, Elizabeth Mitchell"
969492,William Eubank,"Liam Hemsworth, Russell Crowe, Luke Hemsworth"
296096,Thea Sharrock,"Emilia Clarke, Sam Claflin, Janet McTeer"
901362,Walt Dohrn,"Anna Kendrick, Justin Timberlake, Camila Cabello"
1371540,Fikile Mogodi,"Shezi Sibongiseni, Tyson Mathonsi, Thobeka Shangase"
115290,Jake Newsome,"Indiana Evans, Brenton Thwaites, Denise Richards"
989662,Aaron Schimberg,"Sebastian Stan, Renate Reinsve, Adam Pearson"
173129,Li Han-Hsiang,"Pal Sinn Lap-Man, Charlie Cho Cha-Lee, Yuk Ting Fong"
438695,Garth Jennings,"Matthew McConaughey, Reese Witherspoon, Scarlett Johansson"
1159799,David Schurmann,"Jean Reno, Adriana Barraza, Nicolás Francella"
835113,Anna Kendrick,"Anna Kendrick, Daniel Zovatto, Tony Hale"
335797,Garth Jennings,"Matthew McConaughey, Reese Witherspoon, Seth MacFarlane"
8966,Catherine Hardwicke,"Kristen Stewart, Robert Pattinson, Billy Burke"
1331344,Alejandro Hidalgo,"Paulette Hernández, Alan Alarcón, Lucero Trejo"
1135869,,"Ariele Bellus, Bima Prawira, Virly Virginia"
76341,George Miller,"Tom Hardy, Charlize Theron, Nicholas Hoult"
118,Tim Burton,"Johnny Depp, Freddie Highmore, David Kelly"
153518,Clay Kaytis,"Jason Sudeikis, Josh Gad, Danny McBride"
851644,Bang Woo-ri,"Kim You-jung, Byeon Woo-seok, Park Jung-woo"
2493,Rob Reiner,"Cary Elwes, Robin Wright, Mandy Patinkin"
372058,Makoto Shinkai,"Ryunosuke Kamiki, Mone Kamishiraishi, Ryo Narita"
1225377,Jamie Bailey,"Simon Phillips, Sophie McIntosh, Nick Biskupek"
273477,Christopher Landon,"Tye Sheridan, Sarah Dumont, Logan Miller"
856289,Wuershan,"Kris Phillips, Li Xuejian, Huang Bo"
169,Stephen Hopkins,"Danny Glover, Gary Busey, Rubén Blades"
10198,Ron Clements,"Anika Noni Rose, Bruno Campos, Jim Cummings"
959092,Xavier Gens,"Nassim Lyes, Loryn Nounay, Olivier Gourmet"
11036,Nick Cassavetes,"Ryan Gosling, Rachel McAdams, Gena Rowlands"
246196,Naoyuki Tomomatsu,"Alice Ozawa, Asami, Saya Kobayashi"
1190586,Richard Kim,"James, Im Cho-hee, Im Tae-mok"
1281826,Kelly Blatz,"K.J. Apa, Eric Dane, Maia Reficco"
10144,John Musker,"Jodi Benson, Samuel E. Wright, Pat Carroll"
1216191,Damian Mc Carthy,"Carolyn Bracken, Jonathan French, Steve Wall"
280180,Mark Molloy,"Eddie Murphy, Joseph Gordon-Levitt, Taylour Paige"
91314,Michael Bay,"Mark Wahlberg, Peter Cullen, Stanley Tucci"
516729,Dougal Wilson,"Ben Whishaw, Hugh Bonneville, Emily Mortimer"
284054,Ryan Coogler,"Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o"
630,Victor Fleming,"Judy Garland, Frank Morgan, Ray Bolger"
102382,Marc Webb,"Andrew Garfield, Emma Stone, Jamie Foxx"
59440,Gavin O'Connor,"Joel Edgerton, Tom Hardy, Nick Nolte"
594767,David F. Sandberg,"Zachary Levi, Asher Angel, Jack Dylan Grazer"
256522,Naoyuki Tomomatsu,"Alice Ozawa, Asami, Saya Kobayashi"
251,Jerry Zucker,"Patrick Swayze, Demi Moore, Whoopi Goldberg"
863,John Lasseter,"Tom Hanks, Tim Allen, Joan Cusack"
1148027,John Rosman,"Sonya Walger, Hayley Erin, Tony Amendola"
72190,Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz"
218,James Cameron,"Arnold Schwarzenegger, Michael Biehn, Linda Hamilton"
298618,Andy Muschietti,"Ezra Miller, Sasha Calle, Michael Keaton"
634492,S.J. Clarkson,"Dakota Johnson, Sydney Sweeney, Isabela Merced"
329865,Denis Villeneuve,"Amy Adams, Jeremy Renner, Forest Whitaker"
249070,Aleksander Bach,"Rupert Friend, Zachary Quinto, Hannah Ware"
13194,Yoshiaki Kawajiri,"Alistair Abell, Debi Mae West, Nolan North"
181808,Rian Johnson,"Mark Hamill, Carrie Fisher, Adam Driver"
158852,Brad Bird,"Britt Robertson, George Clooney, Raffey Cassidy"
50620,Bill Condon,"Robert Pattinson, Kristen Stewart, Taylor Lautner"
936245,Kim Dae-woo,"Song Seung-heon, Cho Yeo-jeong, Park Ji-hyun"
1930,Marc Webb,"Andrew Garfield, Emma Stone, Rhys Ifans"
10193,Lee Unkrich,"Tom Hanks, Tim Allen, Joan Cusack"
18240,Anne Fletcher,"Sandra Bullock, Ryan Reynolds, Malin Åkerman"
10192,Mike Mitchell,"Mike Myers, Eddie Murphy, Cameron Diaz"
1138371,Lilo Vilaplana,"Alina Robert, Claudia Tomás Fuentes, Rachell Vallori"
156717,Roel Reiné,"Luke Goss, Ving Rhames, Danny Trejo"
804616,Hayley Easton Street,"Hiftu Quasem, Lauren Lyle, Natalie Mitson"
12153,Keenen Ivory Wayans,"Shawn Wayans, Marlon Wayans, Frankie Faison"
270946,Simon J. Smith,"Tom McGrath, Chris Miller, Christopher Knights"
17654,Neill Blomkamp,"Sharlto Copley, Jason Cope, Nathalie Boltt"
12,Andrew Stanton,"Albert Brooks, Ellen DeGeneres, Alexander Gould"
630240,Julia Ducournau,"Vincent Lindon, Agathe Rousselle, Garance Marillier"
383498,David Leitch,"Ryan Reynolds, Josh Brolin, Morena Baccarin"
2501,Doug Liman,"Matt Damon, Franka Potente, Chris Cooper"
646385,Tyler Gillett,"Melissa Barrera, Jenna Ortega, Mason Gooding"
1051891,Josh Margolin,"June Squibb, Fred Hechinger, Richard Roundtree"
915824,,"도모세, 유나, 이준현"
262500,Robert Schwentke,"Shailene Woodley, Theo James, Miles Teller"
175112,Peggy Holmes,"Mae Whitman, Christina Hendricks, Tom Hiddleston"
713704,Lee Cronin,"Lily Sullivan, Alyssa Sutherland, Morgan Davies"
1026436,Jade Halley Bartlett,"Jenna Ortega, Martin Freeman, Bashir Salahuddin"
200727,Christian Ditter,"Lily Collins, Sam Claflin, Christian Cooke"
616037,Taika Waititi,"Chris Hemsworth, Natalie Portman, Christian Bale"
1024127,Kevin Grevioux,"Alain Moussi, Frank Grillo, Marie Avgeropoulos"
14160,Pete Docter,"Ed Asner, Christopher Plummer, Jordan Nagai"
1620,Xavier Gens,"Timothy Olyphant, Dougray Scott, Olga Kurylenko"
114150,Jason Moore,"Anna Kendrick, Brittany Snow, Anna Camp"
585083,Jennifer Kluska,"Brian Hull, Selena Gomez, Andy Samberg"
1088563,Hanno Olderdissen,"Nico Marischka, Katharina Schüttler, Justus von Dohnányi"
1701,Simon West,"Nicolas Cage, John Cusack, John Malkovich"
254,Peter Jackson,"Naomi Watts, Jack Black, Adrien Brody"
766507,Dan Trachtenberg,"Amber Midthunder, Dakota Beavers, Michelle Thrush"
1049574,James Cullen Bressack,"Jean-Claude Van Damme, Emerson Min, Kristanna Loken"
600,Stanley Kubrick,"Matthew Modine, Adam Baldwin, Vincent D'Onofrio"
1139106,François Simard,"Alexandre Nachi, Derek Johns, Megan Peta Hill"
335787,Ruben Fleischer,"Tom Holland, Mark Wahlberg, Sophia Ali"
13,Robert Zemeckis,"Tom Hanks, Robin Wright, Gary Sinise"
339403,Edgar Wright,"Ansel Elgort, Kevin Spacey, Lily James"
32657,Chris Columbus,"Logan Lerman, Brandon T. Jackson, Alexandra Daddario"
413846,Ariel Vromen,"Tyrese Gibson, Scott Eastwood, Ray Liotta"
1239251,Eric Fogel,"Keith Ferguson, Laura Post, Josh Brener"
1308821,Roman Perez Jr.,"Angeli Khang, Robb Guinto, Matthew Francisco"
1207898,Lawrence Fowler,"Nicholas Anscombe, Isabella Colby Browne, Derek Nelson"
807,David Fincher,"Morgan Freeman, Brad Pitt, Gwyneth Paltrow"
938614,Cameron Cairnes,"David Dastmalchian, Laura Gordon, Ian Bliss"
863873,Logan George,"Dylan O'Brien, Eliza Scanlen, Lauren Ambrose"
1023922,Ti West,"Mia Goth, Elizabeth Debicki, Moses Sumney"
1035048,George Nolfi,"Anthony Mackie, Morena Baccarin, Maddie Hasson"
575265,Christopher McQuarrie,"Tom Cruise, Ving Rhames, Simon Pegg"
550,David Fincher,"Edward Norton, Brad Pitt, Helena Bonham Carter"
420809,Joachim Rønning,"Angelina Jolie, Elle Fanning, Harris Dickinson"
321612,Bill Condon,"Emma Watson, Dan Stevens, Luke Evans"
1087891,James Hawes,"Rami Malek, Laurence Fishburne, Rachel Brosnahan"
16859,Hayao Miyazaki,"Minami Takayama, Rei Sakuma, Kappei Yamaguchi"
11,George Lucas,"Mark Hamill, Harrison Ford, Carrie Fisher"
493529,John Francis Daley,"Chris Pine, Michelle Rodriguez, Justice Smith"
1329912,Ryan C. Jaeger,"Mark Strange, Caitlin Dechelle, Jade Xu"
50619,Bill Condon,"Kristen Stewart, Robert Pattinson, Taylor Lautner"
1010161,Jon Keeyes,"Jonathan Rhys Meyers, Swen Temmel, Ekaterina Baker"
1364082,Robert Peters,"Idia Aisien, John Dumelo, Efa Iwara"
24752,Mitsuo Hashimoto,"Masako Nozawa, Toshio Furukawa, Mayumi Tanaka"
1621,John Landis,"Dan Aykroyd, Eddie Murphy, Ralph Bellamy"
840326,Jalmari Helander,"Jorma Tommila, Aksel Hennie, Jack Doolan"
272,Christopher Nolan,"Christian Bale, Michael Caine, Liam Neeson"
429617,Jon Watts,"Tom Holland, Jake Gyllenhaal, Samuel L. Jackson"
1142414,Nick Psinakis,"Corin Clay, Mick Thyer, April Clark"
387824,Myeong Seok Hwan,"Heo Ye-chang, Hee-jeong, Yeong Ah"
39254,Shawn Levy,"Hugh Jackman, Dakota Goyo, Evangeline Lilly"
614933,Brad Peyton,"Jennifer Lopez, Simu Liu, Sterling K. Brown"
943344,Huang He,"Wei Wei, Wei Lu, Zhang Chunzhong"
285,Gore Verbinski,"Johnny Depp, Orlando Bloom, Keira Knightley"
99861,Joss Whedon,"Robert Downey Jr., Chris Hemsworth, Mark Ruffalo"
7451,Rob Cohen,"Vin Diesel, Asia Argento, Marton Csokas"
258509,Walt Becker,"Jason Lee, Justin Long, Matthew Gray Gubler"
897087,Pierre Morel,"John Cena, Alison Brie, Juan Pablo Raba"
707610,Lee Dong-Joon,"Yoo Jung, Han Yi-seul, James"
399579,Robert Rodriguez,"Rosa Salazar, Christoph Waltz, Jennifer Connelly"
537915,Jenny Gage,"Josephine Langford, Hero Fiennes Tiffin, Shane Paul McGhie"
1134754,Hadrah Daeng Ratu,"Yasmin Napper, Bryan Domani, Abun Sungkar"
17111,Parkpoom Wongpoom,"Ananda Everingham, Natthaweeranuch Thongmee, Achita Sikamana"
240,Francis Ford Coppola,"Al Pacino, Robert Duvall, Diane Keaton"
524434,Chloé Zhao,"Gemma Chan, Richard Madden, Angelina Jolie"
15121,Robert Wise,"Julie Andrews, Christopher Plummer, Eleanor Parker"
1269108,Tommy Dewo,"Ari Irham, Sandrinna Michelle, Christian Sugiono"
602223,Everardo Gout,"Ana de la Reguera, Josh Lucas, Willow Beuoy"
10483,Paul W. S. Anderson,"Jason Statham, Joan Allen, Ian McShane"
287903,Michael Dougherty,"Emjay Anthony, Adam Scott, Toni Collette"
390845,Choi Sang-hoon,"Son Woo-hyuk, Jeong Yoo-jin, Shin Yu-ju"
425,Chris Wedge,"Ray Romano, John Leguizamo, Denis Leary"
1607,Robert De Niro,"Robert De Niro, Chazz Palminteri, Lillo Brancato"
210577,David Fincher,"Ben Affleck, Rosamund Pike, Neil Patrick Harris"
59053,Francesco Laudadio,"Monica Bellucci, Giulio Scarpati, Massimo Ghini"
559,Sam Raimi,"Tobey Maguire, Kirsten Dunst, James Franco"
333371,Dan Trachtenberg,"John Goodman, Mary Elizabeth Winstead, John Gallagher Jr."
807339,Natalie Erika James,"Julia Garner, Dianne Wiest, Kevin McNally"
1148713,Daniel Calparsoro,"Arón Piper, María Pedraza, Luis Tosar"
437342,Arkasha Stevenson,"Nell Tiger Free, Ralph Ineson, Sônia Braga"
14258,Moon-saeng Kim,"Won-Je Tak, Eun Yeong Seon, Oh In Seong"
102651,Robert Stromberg,"Angelina Jolie, Elle Fanning, Imelda Staunton"
839033,Kenji Kamiyama,"Brian Cox, Gaia Wise, Luke Pasqualino"
1573,Renny Harlin,"Bruce Willis, Bonnie Bedelia, William Sadler"
1041613,Michael Mohan,"Sydney Sweeney, Álvaro Morte, Simona Tabasco"
680,Quentin Tarantino,"John Travolta, Samuel L. Jackson, Uma Thurman"
1562,Juan Carlos Fresnadillo,"Robert Carlyle, Rose Byrne, Jeremy Renner"
1128941,Steven Boyle,"John Noble, Charles Cottier, Christian Willis"
1139713,Euros Lyn,"Damian Lewis, Kelly Macdonald, Bo Bragason"
87101,Alan Taylor,"Emilia Clarke, Jai Courtney, Arnold Schwarzenegger"
49026,Christopher Nolan,"Christian Bale, Gary Oldman, Tom Hardy"
520758,Sam Fell,"Thandiwe Newton, Zachary Levi, Bella Ramsey"
1174618,Richard John Taylor,"Lizzy Willis, Rula Lenska, Jon-Paul Gates"
1362101,Altan Dönmez,"Kerem Bürsin, Devrim Özkan, Okan Yalabık"
209112,Zack Snyder,"Ben Affleck, Henry Cavill, Jesse Eisenberg"
1155058,Brandon Vietti,"Troy Baker, Adrienne Barbeau, Corey Burton"
165,Robert Zemeckis,"Michael J. Fox, Christopher Lloyd, Lea Thompson"
15165,William Lau,"Kelly Sheridan, Melissa Lyons, Julie Stevens"
391757,Michael Jai White,"Michael Jai White, Joshua Lawrence Barnett, Gillian White"
141052,Zack Snyder,"Ben Affleck, Henry Cavill, Amy Adams"
1008042,Michael Philippou,"Sophie Wilde, Alexandra Jensen, Joe Bird"
22705,Tinto Brass,"Yuliya Mayarchuk, Jarno Berardi, Francesca Nunzi"
2652,David Slade,"Elliot Page, Patrick Wilson, Sandra Oh"
417859,Chris Miller,"Antonio Banderas, Salma Hayek Pinault, Zach Galifianakis"
967847,Gil Kenan,"Mckenna Grace, Paul Rudd, Carrie Coon"
384018,David Leitch,"Dwayne Johnson, Jason Statham, Idris Elba"
38365,Dennis Dugan,"Adam Sandler, Kevin James, Chris Rock"
436270,Jaume Collet-Serra,"Dwayne Johnson, Aldis Hodge, Noah Centineo"
4935,Hayao Miyazaki,"Chieko Baisho, Takuya Kimura, Akihiro Miwa"
496450,Jeremy Zag,"Annouck Hautbois, Benjamin Bollen, Fanny Bloc"
1255017,Beto Gómez,"Mariana Treviño, Bruno Bichir, Luis de la Rosa"
11565,John Whitesell,"Martin Lawrence, Marisol Nichols, Kevin Durand"
165612,Gérard Kikoïne,"Christopher Pearson, Jennifer Inch, Sophie Favier"
335,Sergio Leone,"Claudia Cardinale, Henry Fonda, Jason Robards"
695721,Francis Lawrence,"Tom Blyth, Rachel Zegler, Peter Dinklage"
1252457,Akshay Roy,"Anupam Kher, Chunky Pandey, Mihir Ahuja"
955555,Lee Sang-yong,"Don Lee, Lee Jun-hyuk, Munetaka Aoki"
1735,Rob Cohen,"Brendan Fraser, Maria Bello, John Hannah"
10674,Tony Bancroft,"Ming-Na Wen, Eddie Murphy, BD Wong"
948549,Rose Glass,"Kristen Stewart, Katy O'Brian, Ed Harris"
9502,Mark Osborne,"Jack Black, Angelina Jolie, Dustin Hoffman"
109418,Dennis Dugan,"Adam Sandler, Kevin James, Chris Rock"
1127166,Alessandro Genovesi,"Caterina Ferioli, Simone Baldasseroni, Sabrina Paravicini"
101,Luc Besson,"Jean Reno, Natalie Portman, Gary Oldman"
390159,Santiago Loza,"Umbra Colombo, Diego Benedetto, Gaby Lerner"
832964,Ellen Kuras,"Kate Winslet, Andy Samberg, Alexander Skarsgård"
932086,Kevin Costner,"Kevin Costner, Sienna Miller, Sam Worthington"
18,Luc Besson,"Bruce Willis, Milla Jovovich, Gary Oldman"
980489,Neill Blomkamp,"Archie Madekwe, David Harbour, Orlando Bloom"
313369,Damien Chazelle,"Ryan Gosling, Emma Stone, John Legend"
679,James Cameron,"Sigourney Weaver, Carrie Henn, Michael Biehn"
466420,Martin Scorsese,"Leonardo DiCaprio, Robert De Niro, Lily Gladstone"
324568,Yusaku Saotome,"Kappei Yamaguchi, Hideyuki Tanaka, Reiko Oimori"
810,Chris Miller,"Mike Myers, Eddie Murphy, Cameron Diaz"
111,Brian De Palma,"Al Pacino, Steven Bauer, Michelle Pfeiffer"
512195,Rawson Marshall Thurber,"Dwayne Johnson, Ryan Reynolds, Gal Gadot"
38575,Harald Zwart,"Jaden Smith, Jackie Chan, Taraji P. Henson"
927342,Rajkumar Periasamy,"Sivakarthikeyan, Sai Pallavi, Rahul Bose"
82702,Dean DeBlois,"Jay Baruchel, Cate Blanchett, Gerard Butler"
985939,Scott Mann,"Grace Caroline Currey, Virginia Gardner, Jeffrey Dean Morgan"
81188,Peter Ramsey,"Chris Pine, Alec Baldwin, Jude Law"
10202,Adam Shankman,"Adam Sandler, Keri Russell, Guy Pearce"
592834,Peter Segal,"Dave Bautista, Chloe Coleman, Parisa Fitz-Henley"
619979,Adrian Lyne,"Ben Affleck, Ana de Armas, Tracy Letts"
454626,Jeff Fowler,"Ben Schwartz, James Marsden, Tika Sumpter"
41446,Wes Craven,"David Arquette, Neve Campbell, Courteney Cox"
106,John McTiernan,"Arnold Schwarzenegger, Carl Weathers, Kevin Peter Hall"
9806,Brad Bird,"Craig T. Nelson, Holly Hunter, Sarah Vowell"
604,Lana Wachowski,"Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss"
351523,Jung Dae-man,"Jo In-woo, Kim Yoo-yeon, Lee Hyeon-seong"
838209,Jang Jae-hyun,"Choi Min-sik, Kim Go-eun, Yoo Hai-jin"
811941,Koratala Siva,"N.T. Rama Rao Jr., Saif Ali Khan, Prakash Raj"
560016,Dev Patel,"Dev Patel, Sikandar Kher, Pitobash"
652,Wolfgang Petersen,"Brad Pitt, Orlando Bloom, Eric Bana"
1241752,Jerry Lopez Sineneng,"Christine Bermas, Gold Aceron, VR Relosa"
791373,Zack Snyder,"Ben Affleck, Henry Cavill, Gal Gadot"
1637,Jan de Bont,"Keanu Reeves, Dennis Hopper, Sandra Bullock"
19913,Marc Webb,"Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend"
1317218,Brandon Espy,"Elvis Nolasco, Jerrika Hinton, Ayden Gavin"
25565,Craig Phillips,"Peter Cullen, Frank Welker, Mark Ryan"
810171,Richard Wong,"Eugenio Derbez, Samara Weaving, Max Greenfield"
588228,Chris McKay,"Chris Pratt, Yvonne Strahovski, J.K. Simmons"
1086747,Ishana Night Shyamalan,"Dakota Fanning, Georgina Campbell, Olwen Fouéré"
45243,Todd Phillips,"Bradley Cooper, Ed Helms, Zach Galifianakis"
24021,David Slade,"Kristen Stewart, Robert Pattinson, Taylor Lautner"
1635,Michael Bay,"Ewan McGregor, Scarlett Johansson, Djimon Hounsou"
1030076,Santiago Segura,"Santiago Segura, Toni Acosta, Leo Harlem"
1141700,Sam Hargrave,"Chris Hemsworth, Golshifteh Farahani, Idris Elba"
1076364,Bob Peterson,"Ed Asner, Bob Peterson"
37265,Tinto Brass,"Claudia Koll, Paolo Lanza, Ornella Marcucci"
1263421,Toshiki Hirano,"Nobunaga Shimazaki, Tatsuhisa Suzuki"
232672,Frank Coraci,"Adam Sandler, Drew Barrymore, Kevin Nealon"
25475,Klay Hall,"Mae Whitman, Jesse McCartney, Jane Horrocks"
970347,John Woo,"Nathalie Emmanuel, Omar Sy, Sam Worthington"
419430,Jordan Peele,"Daniel Kaluuya, Allison Williams, Catherine Keener"
870404,Brett Bentman,"Robert Keith, Olivia Nash, Thom Hallum"
614930,Jeff Rowe,"Micah Abbey, Shamon Brown Jr., Nicolas Cantu"
